QGC WPL 110
212	0	10	184	9	1920	1	4.0	0	0	0	1
213	0	10	93	2.0	0	0	0	0	0	0	1
214	0	3	16	1	0	0	0	5.305377071	118.4255224	4.709014890000006	1
215	0	10	184	9	1920	1	4.0	0	0	0	1
216	0	10	93	2.0	0	0	0	0	0	0	1
217	0	3	16	1	0	0	0	5.305452967	118.4255585	4.2221145600000085	1
218	0	10	184	9	1920	1	4.0	0	0	0	1
219	0	10	93	2.0	0	0	0	0	0	0	1
220	0	3	16	1	0	0	0	5.305442963	118.4254774	4.905433650000006	1
221	0	10	184	9	1920	1	4.0	0	0	0	1
222	0	10	93	2.0	0	0	0	0	0	0	1
223	0	3	16	1	0	0	0	5.305514511	118.4254328	4.136367800000002	1
224	0	10	184	9	1920	1	4.0	0	0	0	1
225	0	10	93	2.0	0	0	0	0	0	0	1
226	0	3	16	1	0	0	0	5.305519947	118.4255127	4.392906190000005	1
227	0	10	184	9	1920	1	4.0	0	0	0	1
228	0	10	93	2.0	0	0	0	0	0	0	1
229	0	3	16	1	0	0	0	5.305573879	118.4255635	3.7682113600000093	1
230	0	10	184	9	1920	1	4.0	0	0	0	1
231	0	10	93	2.0	0	0	0	0	0	0	1
232	0	3	16	1	0	0	0	5.305583666	118.4256475	4.21863556000001	1
233	0	10	184	9	1920	1	4.0	0	0	0	1
234	0	10	93	2.0	0	0	0	0	0	0	1
235	0	3	16	1	0	0	0	5.305595191	118.4257247	4.114456170000011	1
236	0	10	184	9	1920	1	4.0	0	0	0	1
237	0	10	93	2.0	0	0	0	0	0	0	1
238	0	3	16	1	0	0	0	5.305601715	118.4258021	4.045967100000013	1
239	0	10	184	9	1920	1	4.0	0	0	0	1
240	0	10	93	2.0	0	0	0	0	0	0	1
241	0	3	16	1	0	0	0	5.305613024	118.425883	3.6309814400000135	1
242	0	10	184	9	1920	1	4.0	0	0	0	1
243	0	10	93	2.0	0	0	0	0	0	0	1
244	0	3	16	1	0	0	0	5.305611067	118.4259659	3.3386154200000107	1
245	0	10	184	9	1920	1	4.0	0	0	0	1
246	0	10	93	2.0	0	0	0	0	0	0	1
